"pointid","xcoord","ycoord"
2384,564787.79153966,4839113.96114385
2385,558546.601616582,4839149.93342007
2386,554958.367064265,4839158.92648912
2387,555165.207652494,4840013.2680492
2388,554895.415580891,4841119.41554277
2389,547709.953407203,4839356.7740083
2390,514273.722666563,4839527.64232031
2391,554733.540337929,4839734.48290854
2392,557953.059059056,4839905.35122056
2393,568519.915196832,4840058.23339446
2394,567134.982562605,4839320.80173208
2395,545128.94258887,4840301.04625891
2396,556828.925427378,4840561.84526146
2397,573484.089314324,4840570.83833051
2398,571019.988393685,4840570.83833051
2399,561622.231232854,4840624.79674483
2400,521216.371975809,4840669.7620901
2401,521504.150185518,4840103.19873973
2402,521576.094737946,4839950.31656582
2403,521701.997704694,4839536.63538937
2404,549886.276118133,4840759.69278063
2405,550281.971156483,4840786.67198779
2406,550263.985018376,4840768.68584968
2407,541900.43079869,4840768.68584968
2408,540002.893228417,4840993.51257602
2409,539921.955606936,4840984.51950697
2410,553384.579979915,4840867.60960927
2411,539930.948675989,4840984.51950697
2412,525793.844124003,4841110.42247371
2413,525910.754021697,4840984.51950697
2414,574536.278393575,4841398.20068342
2415,516539.976068027,4841425.17989058
2416,540254.699161913,4841497.12444301
2417,540164.768471378,4841425.17989058
2418,564607.930158592,4841596.0482026
2419,564059.352946333,4842099.66006959
2420,562836.295555067,4843718.41249921
2421,562548.517345357,4844150.07981377
2422,561883.030235404,4845732.85996718
2423,561838.064890136,4845786.8183815
2424,561820.07875203,4846398.34707713
2425,561541.293611373,4847054.84111803
2426,558978.268931147,4847756.3005042
2427,557899.100644736,4847819.25198757
2428,555300.103688295,4846398.34707713
2429,554832.464097517,4846110.56886742
2430,540038.86550463,4842036.70858622
2431,525946.726297911,4842099.66006959
2432,526117.594609926,4841461.1521668
2433,536945.249750252,4842108.65313864
2434,513356.429623114,4842162.61155297
2435,514318.68801183,4844689.66395698
2436,515038.133536105,4845705.88076002
2437,521071.803961036,4845995.84022866
2438,522106.685812098,4844392.89267822
2439,521180.399699595,4841973.75710284
2440,521261.337321076,4841757.92344556
2441,568079.254813214,4842234.55610539
2442,544481.441617023,4842270.52838161
2443,544868.14358632,4843952.2322946
2444,520865.642282725,4842378.44521025
2445,520991.545249473,4842108.65313864
2446,517772.026528346,4842378.44521025
2447,569823.910209579,4842639.2442128
2448,568843.665682756,4846335.39559376
2449,568367.033022924,4846964.91042749
2450,568582.866680206,4848538.69751185
2451,567971.337984573,4849366.05986476
2452,567854.428086879,4849626.85886731
2453,567197.934045979,4850256.37370105
2454,565902.932102285,4850813.94398236
2455,563645.671769875,4851488.42416137
2456,558690.490721437,4850894.88160384
2457,558276.809544979,4850921.860811
2458,554688.574992662,4852010.02216647
2459,553429.545325183,4852387.73106671
2460,550956.45133549,4853403.94786975
2461,549778.359289491,4853511.86469839
2462,548834.087038882,4854384.19239657
2463,546513.875223098,4854186.3448774
2464,546163.145530014,4854815.85971114
2465,544940.088138748,4852837.38451938
2466,542700.813944445,4852648.53006926
2467,540209.733816645,4853763.67063189
2468,539022.648701593,4854114.40032497
2469,539004.662563486,4853934.5389439
2470,539022.648701593,4853439.92014596
2471,537890.162625292,4852891.3429337
2472,537709.660619793,4852765.43996696
2473,537835.563586541,4851416.47960894
2474,536801.360645397,4851371.51426367
2475,536531.568573794,4851155.68060639
2476,522601.304610036,4842747.16104144
2477,555479.965069364,4842819.10559387
2478,565777.029135537,4842837.09173197
2479,559535.839212459,4843025.94618209
2480,556963.821463179,4843601.50260151
2481,545137.935657923,4843277.75211559
2482,526507.616842307,4840792.84824717
2483,549427.629596408,4843457.61349666
2484,550245.99888027,4845669.9084838
2485,550497.804813765,4845840.77679582
2486,547530.092026135,4843538.55111814
2487,562737.371795479,4843592.50953246
2488,571802.385401333,4843646.46794678
2489,572000.232920508,4846101.57579837
2490,570705.230976815,4847378.59160395
2491,568897.624097076,4848439.77375226
2492,514327.681080884,4843682.44022299
2493,554148.990849457,4843754.38477542
2494,520892.621489885,4843835.3223969
2495,563447.8242507,4844096.12139945
2496,542314.111975147,4844186.05208999
2497,557359.51650153,4844213.03129715
2498,560704.938189405,4844554.76792118
2499,551145.305785612,4844716.64316414
2500,551469.056271536,4845040.39365006
2501,568277.10233239,4844725.63623319
2502,568205.157779962,4845094.35206438
2503,551981.661207581,4844779.59464751
2504,562926.226245601,4844824.55999278
2505,567710.538982024,4844887.51147615
2506,532763.472640408,4845139.31740965
2507,532700.521157034,4845184.28275492
2508,543168.453535223,4845184.28275492
2509,533383.994405095,4846427.68730293
2510,572782.629928157,4845265.2203764
2511,572431.900235073,4846182.51341985
2512,513356.429623114,4845418.10255031
2513,514498.549392899,4846101.57579837
2514,531441.491489555,4845472.06096463
2515,531306.595453753,4845364.14413599
2516,549562.525632209,4845624.94313854
2517,555210.172997761,4845903.72827919
2518,562854.281693174,4846137.54807458
2519,567009.079595857,4846326.4025247
2520,574985.931846246,4846488.27776766
2521,574266.486321972,4846353.38173186
2522,540164.768471378,4846515.25697482
2523,522916.062026906,4846569.21538914
2524,523032.971924601,4845750.84610528
2525,521942.423090581,4845397.42239826
2526,527088.846067696,4843853.30853501
2527,574446.34770304,4846632.16687252
2528,531135.965002279,4845943.23425068
2529,520406.995761,4846749.07677021
2530,559607.783764887,4846848.0005298
2531,521306.302666343,4847315.64012058
2532,521612.067014159,4848008.10643769
2533,521826.200268853,4846108.16965421
2534,555812.708624341,4847324.63318963
2535,538923.724942005,4847324.63318963
2536,533860.627064926,4847423.55694922
2537,552521.245350786,4847423.55694922
2538,524067.174865745,4847486.50843259
2539,567134.982562605,4847567.44605407
2540,542260.153560827,4847684.35595177
2541,542449.008010949,4848331.85692362
2542,535479.379494543,4847684.35595177
2543,563780.567805677,4847954.14802337
2544,551172.284992773,4847999.11336864
2545,547107.417780624,4848134.00940444
2546,516782.788932469,4848134.00940444
2547,519804.460134421,4851173.6667445
2548,521997.743199666,4851137.08471462
2549,521971.789776296,4849788.73411027
2550,521980.78284535,4848934.3925502
2551,576550.725861542,4848394.80840699
2552,577638.887217007,4850508.17963454
2553,578430.277293708,4851785.19544013
2554,575939.197165909,4854177.35180834
2555,575894.231820642,4854186.3448774
2556,573708.91604066,4856578.50124561
2557,571901.309160921,4855823.08344512
2558,571676.482434585,4855634.228995
2559,570480.404250479,4855238.53395665
2560,569509.152792709,4855427.38840677
2561,567881.407294039,4855607.24978784
2562,566073.8004143,4855211.55474949
2563,565714.077652163,4856047.91017146
2564,563798.553943783,4855319.47157813
2565,563582.720286501,4855166.58940422
2566,563106.08762667,4854555.06070859
2567,560057.437217558,4856443.60520981
2568,559185.109519376,4855895.02799755
2569,558519.622409422,4856254.75075969
2570,558105.941232964,4856164.82006915
2571,557674.2739184,4855760.13196175
2572,557593.336296919,4855787.11116891
2573,556828.925427378,4855877.04185944
2574,555614.861105165,4855238.53395665
2575,553789.26808732,4855400.40919961
2576,569149.430030572,4848520.71137374
2577,571848.617140765,4848412.37006023
2578,539490.288292371,4848673.59354765
2579,512556.046477359,4848799.49651439
2580,533437.952819415,4849339.0806576
2581,522799.152129212,4849411.02521003
2582,547718.946476257,4849707.79648879
2583,543456.231744932,4850202.41528673
2584,560740.910465618,4849797.72717932
2585,570597.314148174,4849914.63707702
2586,544751.233688626,4849914.63707702
2587,549517.560286942,4849986.58162945
2588,532961.320159584,4856488.57055507
2589,533707.744891018,4856119.85472388
2590,534229.342896117,4856587.49431466
2591,536567.540850008,4855993.95175714
2592,538653.932870403,4854905.79040167
2593,576199.996168459,4850085.50538903
2594,565911.925171339,4850112.48459619
2595,538006.431898556,4850274.35983916
2596,580435.731692623,4850652.0687394
2597,579302.604991891,4851731.23702581
2598,558249.830337819,4850688.04101561
2599,563852.512358104,4850697.03408467
2600,567548.663739062,4850741.99942993
2601,554949.373995212,4850849.91625858
2602,550812.562230635,4851011.79150154
2603,534705.975555948,4850858.90932763
2604,583448.40982552,4851173.6667445
2605,583484.382101734,4851704.25781865
2606,582333.269262896,4852054.98751173
2607,582288.303917628,4852054.98751173
2608,574095.618009957,4851236.61822787
2609,553591.420568144,4851254.60436598
2610,523338.736272417,4851344.53505651
2611,522374.799053092,4851929.12353961
2612,511620.767295802,4851362.52119462
2613,536828.339852557,4851425.47267799
2614,582297.296986682,4851587.34792096
2615,559508.860005299,4851830.1607854
2616,551594.959238284,4852081.9667189
2617,563079.108419509,4852252.83503091
2618,572314.990337378,4852369.7449286
2619,588439.563150172,4852585.57858589
2620,586416.122613151,4851857.13999256
2621,586479.074096525,4852792.41917412
2622,538461.531476365,4853833.2793711
2623,521630.053152266,4853008.2528314
2624,522034.74125967,4856506.55669318
2625,515056.119674211,4853134.15579815
2626,515433.828574455,4855787.11116891
2627,521711.172216399,4856788.25209556
2628,557917.086782842,4853727.69835567
2629,510937.294047742,4853790.64983905
2630,513023.686068137,4855472.35375204
2631,513734.138523358,4856002.94482619
2632,513131.602896778,4853817.62904621
2633,589239.946295927,4853835.61518431
2634,590157.239339377,4855436.38147582
2635,590328.107651392,4856326.69531211
2636,589635.641334278,4856848.29331721
2637,588502.514633546,4857199.02301029
2638,586946.713687303,4857855.51705119
2639,586137.337472495,4858161.28139901
2640,584221.813764115,4858323.15664197
2641,583052.71478717,4858637.91405884
2642,582746.950439353,4858637.91405884
2643,581613.823738621,4859357.35958312
2644,580732.502971386,4860310.62490278
2645,578511.214915189,4859510.24175703
2646,577441.039697831,4859069.58137341
2647,576487.774378168,4858556.97643736
2648,575129.820951101,4857019.16162923
2649,570525.369595747,4853835.61518431
2650,541936.403074903,4853862.59439147
2651,585291.988981473,4853970.51122011
2652,584041.952383047,4853529.8508365
2653,573259.262587988,4854141.37953213
2654,580930.350490561,4854204.3310155
2655,584113.896935474,4854501.10229427
2656,566145.744966728,4854662.97753723
2657,569428.215171228,4854680.96367534
2658,564131.29749876,4854752.90822776
2659,539993.900159363,4854887.80426356
2660,590364.079927606,4854896.79733262
2661,560201.326322413,4854968.74188504
2662,546262.069289602,4854986.72802315
2663,557053.752153713,4855004.71416126
2664,553996.108675548,4855391.41613056
2665,551334.160235734,4855724.15968553
2666,551154.298854666,4855301.48544002
2667,548870.059315095,4854788.88050398
2668,568322.067677657,4855966.97254997
2669,583007.749441903,4856083.88244767
2670,549697.421668011,4856083.88244767
2671,552044.612690955,4856227.77155252
2672,558663.511514277,4856290.7230359
2673,536459.624021367,4856461.59134791
2674,510982.259393009,4856488.57055507
2675,512070.420748474,4856893.25866248
2676,588151.784940463,4856587.49431466
2677,566523.453866972,4856623.46659088
2678,586721.886960968,4856830.3071791
2679,541963.382282064,4856848.29331721
2680,541531.714967499,4857028.15469828
2681,541082.061514828,4857567.73884149
2682,539688.135811547,4856830.3071791
2683,512043.441541313,4856920.23786964
2684,582009.518776972,4857010.16856017
2685,593070.993712687,4857118.08538881
2686,592495.437293268,4857208.01607935
2687,545992.277217999,4857118.08538881
2688,546154.15246096,4856821.31411005
2689,532853.403330943,4857414.85666758
2690,533004.878250665,4858788.83104608
2691,564697.860849126,4857657.66953202
2692,564140.290567814,4856812.321041
2693,541567.687243713,4857666.66260107
2694,541225.950619683,4857585.72497959
2695,584419.661283291,4857675.65567013
2696,544112.725785833,4858206.24674428
2697,543429.252537772,4857873.5031893
2698,561397.404506519,4858314.16357292
2699,560740.910465618,4857504.78735811
2700,581263.094045538,4858404.09426345
2701,572332.976475485,4858404.09426345
2702,574518.292255468,4858125.3091228
2703,555417.01358599,4858404.09426345
2704,514975.182052731,4858440.06653967
2705,515217.994917173,4858449.05960872
2706,518275.638395338,4859015.62295909
2707,521567.101668892,4858547.98336831
2708,524183.185061029,4858090.16648129
2709,558411.705580781,4858682.87940411
2710,574149.576424277,4858727.84474938
2711,579077.778265555,4858844.75464707
2712,577827.741667129,4858934.68533761
2713,576388.850618581,4859015.62295909
2714,593736.48082264,4859159.51206394
2715,539490.288292371,4858341.14278008
2716,514273.722666563,4859249.44275448
2717,549760.373151385,4859348.36651406
2718,549463.601872621,4859771.04075957
2719,547736.932614363,4858817.77543991
2720,568852.658751809,4859717.08234525
2721,569050.506270985,4861551.66843215
2722,567170.954838818,4861857.43277997
2723,564138.648323789,4861779.33954099
2724,563654.664838929,4860121.77045266
2725,553834.233432587,4859842.985312
2726,553348.607703702,4860769.2714245
2727,551082.354302238,4860238.68035035
2728,549463.601872621,4859798.01996673
2729,549481.588010728,4859878.95758822
2730,563016.156936135,4860265.65955751
2731,522313.526400327,4860310.62490278
2732,525211.299798135,4860342.227334
2733,534310.280517598,4860355.59024805
2734,592315.575912199,4860364.5833171
2735,516809.76813963,4860382.56945521
2736,586047.406781961,4860517.46549101
2737,581910.595017385,4861200.93873907
2738,581317.052459858,4860760.27835545
2739,541180.985274416,4860598.40311249
2740,540938.172409973,4859312.39423785
2741,543213.41888049,4860661.35459586
2742,543213.41888049,4860643.36845776
2743,571964.260644295,4860715.31301018
2744,570678.251769655,4861605.62684647
2745,570399.466628999,4861731.52981322
2746,570264.570593197,4861740.52288228
2747,589635.641334278,4860850.20904599
2748,588547.479978813,4860247.67341941
2749,570840.127012616,4860913.16052936
2750,556487.188803348,4861389.79318919
2751,557404.481846797,4859510.24175703
2752,538557.870347542,4861769.08524938
2753,540002.893228417,4861093.02191043
2754,580876.392076241,4861704.55060606
2755,551280.201821414,4861866.42584902
2756,514894.24443125,4861920.38426334
2757,515316.918676761,4864231.60301007
2758,515352.890952974,4864357.50597682
2759,515289.9394696,4864564.34656505
2760,515559.731541203,4866533.82868775
2761,516072.336477249,4867190.32272865
2762,521387.240287824,4869987.16720427
2763,523563.420374086,4871255.1899408
2764,532430.729085432,4862172.19019684
2765,532376.770671111,4861389.79318919
2766,530740.032103387,4860850.20904599
2767,530164.475683968,4859096.56058057
2768,530482.729351593,4856445.66019107
2769,591092.518520933,4862423.99613034
2770,530038.57271722,4862423.99613034
2771,542610.88325391,4862666.80899478
2772,542655.848599178,4861938.37040145
2773,576829.511002199,4862711.77434005
2774,575066.869467727,4863323.30303568
2775,574086.624940903,4863125.4555165
2776,571262.801258127,4862217.15554211
2777,547467.140542761,4862738.75354721
2778,544130.71192394,4864312.54063156
2779,518914.146298131,4862819.69116869
2780,525576.72096612,4861656.5955533
2781,513698.166247144,4862873.64958301
2782,588466.542357333,4863017.53868786
2783,586542.025579899,4863611.08124539
2784,585624.73253645,4863808.92876456
2785,582468.165298697,4861785.48822754
2786,533725.731029125,4863161.42779272
2787,571424.676501089,4863170.42086177
2788,552656.141386588,4863476.18520959
2789,554202.949263777,4862990.5594807
2790,514732.369188288,4863512.1574858
2791,582423.19995343,4863530.14362391
2792,582719.971232193,4863530.14362391
2793,538186.293279625,4863575.10896917
2794,537607.536133813,4862213.70528284
2795,561037.681744381,4863683.02579782
2796,570210.612178877,4863727.99114308
2797,568214.150849016,4863826.91490267
2798,516135.287960623,4863835.90797172
2799,557476.426399225,4863934.83173131
2800,557899.100644736,4861272.8832915
2801,549364.678113034,4863943.82480036
2802,540821.262512279,4864141.67231954
2803,555488.958138417,4864186.63766481
2804,554274.893816205,4863934.83173131
2805,574014.680388476,4864240.59607913
2806,521243.351182969,4864258.58221723
2807,525909.79121349,4863799.83018855
2808,513239.519725419,4864339.51983872
2809,514948.20284557,4866219.07127088
2810,554059.060158922,4864375.49211493
2811,585939.48995332,4864924.06932719
2812,559724.693662581,4864987.02081056
2813,531531.422180089,4865175.87526068
2814,531045.796451204,4865346.7435727
2815,580111.981206699,4865220.84060595
2816,544454.462409863,4865418.68812513
2817,544886.129724427,4865112.92377731
2818,519831.439341581,4865571.57029903
2819,526182.693830632,4866018.09299181
2820,587774.076040219,4865679.48712768
2821,587872.999799806,4865544.59109187
2822,551549.993893016,4865688.48019673
2823,552107.564174329,4867487.09400741
2824,550983.430542651,4868404.38705086
2825,550156.068189735,4868907.99891786
2826,548807.107831721,4867729.90687186
2827,548150.613790821,4867442.12866215
2828,547817.870235844,4867037.44055474
2829,584320.737523703,4865913.30692307
2830,583412.437549307,4864681.25646275
2831,513221.533587312,4866030.21682076
2832,516369.107756012,4866066.18909697
2833,590364.079927606,4866246.05047804
2834,540533.484302569,4866246.05047804
2835,540452.546681088,4866416.91879006
2836,539670.14967344,4866677.71779261
2837,537853.549724648,4865958.27226833
2838,535101.670594299,4863808.92876456
2839,531555.15495467,4856464.22645576
2840,548501.343483905,4866443.89799722
2841,582935.804889475,4866470.87720438
2842,568897.624097076,4866623.75937829
2843,563996.401462959,4863745.97728119
2844,571937.281437134,4866668.72472355
2845,571532.59332973,4869978.17413521
2846,569455.194378389,4869618.45137308
2847,566991.09345775,4869942.201859
2848,565929.911309446,4869699.38899456
2849,549778.359289491,4866704.69699977
2850,552997.878010618,4867010.46134758
2851,578583.159467617,4867073.41283096
2852,574347.423943453,4869663.41671834
2853,532295.83304963,4867109.38510717
2854,557935.072920949,4867118.37817622
2855,558537.608547529,4868323.44942938
2856,558564.587754689,4868359.4217056
2857,558366.740235514,4868979.94347028
2858,556262.362077012,4870769.56421192
2859,555875.660107715,4870949.42559298
2860,554086.039366083,4870517.75827842
2861,553087.808701152,4869996.16027332
2862,550605.721642407,4869006.92267744
2863,550192.040465949,4868952.96426312
2864,538653.932870403,4867127.37124528
2865,559248.06100275,4867433.13559309
2866,558546.601616582,4867729.90687186
2867,554814.47795941,4868026.67815062
2868,530686.073689067,4868143.58804831
2869,530119.510338701,4869582.47909686
2870,528680.619290153,4869798.31275415
2871,525914.897698052,4867976.35221131
2872,555722.777933806,4868350.42863654
2873,551514.021616803,4868368.41477465
2874,567800.469672558,4868638.20684625
2875,567251.892460299,4869753.34740888
2876,534490.141898666,4868683.17219152
2877,534499.13496772,4868647.19991531
2878,534687.989417842,4867217.30193581
2879,543456.231744932,4868764.109813
2880,539616.191259119,4868800.08208921
2881,540101.816988004,4867855.80983861
2882,512654.970236946,4868979.94347028
2883,514273.722666563,4871408.07211471
2884,516090.322615355,4872496.23347017
2885,518374.562154926,4873179.70671823
2886,518662.340364635,4873044.81068243
2887,519624.598753352,4872397.30971059
2888,569877.8686239,4869141.81871324
2889,567377.795427047,4869339.66623242
2890,560471.118394016,4869339.66623242
2891,560246.29166768,4870310.91769019
2892,514318.68801183,4869393.62464674
2893,550866.520644956,4869474.56226822
2894,576694.614966397,4869618.45137308
2895,575669.405094306,4870553.73055463
2896,574608.222946002,4870005.15334237
2897,521297.309597289,4869834.28503036
2898,534364.238931918,4870122.06324007
2899,565929.911309446,4870256.95927587
2900,574464.333841147,4870373.86917356
2901,561154.591642076,4870418.83451883
2902,560417.159979695,4870436.82065694
2903,555102.25616912,4871219.21766459
2904,576316.906066153,4871291.16221701
2905,517727.061183079,4871318.14142417
2906,552008.640414741,4871417.06518376
2907,549940.234532453,4870724.59886665
2908,538420.113075014,4871444.04439092
2909,537754.62596506,4871821.75329117
2910,536873.305197824,4871183.24538837
2911,511207.086119345,4871776.7879459
2912,512124.379162794,4873899.15224251
2913,512601.011822626,4874960.33439081
2914,513949.97218064,4875499.91853402
2915,515424.835505402,4875481.93239591
2916,516935.671106378,4875787.69674373
2917,517007.615658805,4875724.74526035
2918,519228.903715001,4872226.44139857
2919,541729.562486675,4872325.36515816
2920,562404.628240502,4872424.28891775
2921,562908.240107494,4873269.63740877
2922,562593.482690624,4874177.93738316
2923,558960.28279304,4874150.958176
2924,556208.403662691,4873854.18689724
2925,516108.308753462,4872451.26812491
2926,568142.206296588,4872478.24733207
2927,565255.431130439,4875185.16111715
2928,522277.554124113,4872855.95623231
2929,522304.533331273,4872855.95623231
2930,523766.59677485,4873172.921259
2931,525308.35893858,4872424.29111469
2932,524838.4446909,4870969.23754676
2933,532035.034047081,4873368.56116836
2934,531342.567729967,4872891.92850852
2935,512187.330646168,4873485.47106605
2936,552125.550312436,4873539.42948037
2937,550201.033535002,4871659.8780482
2938,564320.151948882,4873548.42254942
2939,540290.671438126,4873872.17303535
2940,540029.872435577,4873980.08986399
2941,539031.641770647,4873206.68592539
2942,535632.261668451,4873944.11758777
2943,535731.185428039,4873062.79682054
2944,536603.513126221,4871605.91963388
2945,536927.263612145,4874159.95124506
2946,554913.401718998,4874168.94431411
2947,555974.583867302,4874492.69480003
2948,556055.521488783,4874105.99283074
2949,543753.003023696,4874267.8680737
2950,546792.660363754,4871264.18300985
2951,558879.345171559,4874357.79876423
2952,531090.761796471,4874492.69480003
2953,530865.935070135,4873503.45720416
2954,526549.261924491,4874519.67400719
2955,526108.601540873,4873881.1661044
2956,538617.960594189,4874627.59083584
2957,515047.126605158,4874717.52152637
2958,556622.084839149,4874879.39676933
2959,511404.93363852,4874879.39676933
2960,520721.75317787,4874906.37597649
2961,530137.496476808,4875041.27201229
2962,547107.417780624,4875086.23735756
2963,547161.376194944,4875095.23042661
2964,526171.553024247,4875149.18884093
2965,534616.044865414,4875230.12646241
2966,513887.020697266,4875517.90467212
2967,565642.133099736,4875535.89081023
2968,540560.463509729,4875877.62743426
2969,523801.986823442,4856511.80615669
2970,546819.639570914,4876309.29474883
2971,528338.882666122,4876731.96899434
2972,528734.577704473,4875931.58584858
2973,552314.404762558,4877037.73334215
2974,552305.411693504,4877037.73334215
2975,551154.298854666,4877001.76106594
2976,549949.227601507,4875481.93239591
2977,549526.553355995,4877136.65710174
2978,542368.070389468,4877217.59472322
2979,542655.848599178,4878071.9362833
2980,541468.763484125,4880185.30751085
2981,539984.90709031,4882577.46387906
2982,539859.004123562,4883674.61830358
2983,539966.920952203,4885662.08656439
2984,538914.731872952,4886912.12316282
2985,538842.787320525,4886939.10236998
2986,538285.217039212,4887523.65185845
2987,537251.014098068,4888890.59835457
2988,536963.235888359,4889052.47359753
2989,535578.303254131,4890347.47554122
2990,534840.87159175,4891219.80323941
2991,533159.167678759,4890734.17751052
2992,532286.839980577,4890671.22602715
2993,530847.948932028,4890113.65574584
2994,530290.378650716,4889933.79436477
2995,528392.841080443,4888764.69538782
2996,526935.963893788,4887613.58254898
2997,527502.527244154,4886210.66377665
2998,526864.01934136,4883009.13119363
2999,526648.185684078,4882928.19357215
3000,525425.128292812,4883476.77078441
3001,524669.710492324,4882082.84508113
3002,524274.015453974,4881678.15697372
3003,524148.112487226,4881381.38569496
3004,523374.708548631,4879753.64019629
3005,522682.242231517,4878692.45804798
3006,522286.547193166,4876156.41257492
3007,552925.933458191,4877298.5323447
3008,559284.033278963,4877334.50462092
3009,556900.869979805,4878224.81845721
3010,556595.105631989,4878107.90855951
3011,562395.635171449,4877343.49768997
3012,559266.047140856,4877910.06104034
3013,537143.097269427,4877505.37293293
3014,537107.124993213,4879115.1322935
3015,537394.903202923,4880760.86393027
3016,538339.175453533,4881291.45500442
3017,539265.461566036,4881381.38569496
3018,522151.651157365,4877505.37293293
3019,545065.991105496,4877577.31748536
3020,544976.060414962,4878233.81152626
3021,543321.335709131,4877955.0263856
3022,551190.271130879,4877631.27589968
3023,524822.592666233,4877694.22738305
3024,525128.357014049,4879483.84812469
3025,524669.710492324,4880697.9124469
3026,533294.06371456,4877748.18579737
3027,532619.583535553,4878179.85311194
3028,529022.355914183,4876516.13533705
3029,543465.224813986,4877811.13728075
3030,539211.503151715,4877847.10955696
3031,546693.736604166,4877964.01945466
3032,535830.109187627,4878053.95014519
3033,526000.684712232,4878080.92935235
3034,559571.811488673,4878125.89469762
3035,529633.884609816,4878215.82538815
3036,529427.044021587,4877982.00559276
3037,513896.013766319,4878719.43725514
3038,514858.272155036,4878944.26398148
3039,517277.407730408,4878881.31249811
3040,529355.09946916,4879133.1184316
3041,533114.202333492,4879151.10456971
3042,550317.943432697,4879312.97981267
3043,549454.608803568,4881435.34410928
3044,548411.412793371,4882055.86587397
3045,545749.464353556,4882577.46387906
3046,545650.540593969,4882649.40843149
3047,534508.128036773,4879519.8204009
3048,535191.601284834,4880023.43226789
3049,559400.943176658,4879591.76495333
3050,556963.821463179,4879178.08377687
3051,520335.051208573,4879717.66792008
3052,521701.997704694,4879492.84119374
3053,562431.607447663,4879852.56395588
3054,561999.940133098,4880850.79462081
3055,559203.095657482,4881660.17083562
3056,557998.024404323,4881012.66986377
3057,557026.772946553,4879205.06298403
3058,514885.251362196,4879915.51543925
3059,543069.529775635,4880032.42533694
3060,542502.966425269,4880248.25899423
3061,534714.968625002,4880329.19661571
3062,542754.772358765,4880563.0164111
3063,554463.748266327,4880751.87086122
3064,529885.690543312,4880985.69065661
3065,527637.423279955,4881471.31638549
3066,562692.406450212,4881138.57283052
3067,525542.038190507,4881201.52431389
3068,520703.767039763,4881327.42728064
3069,520982.55218042,4881138.57283052
3070,518095.77701427,4881336.42034969
3071,519543.661131871,4883153.02029848
3072,521135.434354328,4882667.3945696
3073,557773.197677988,4881516.28173076
3074,551720.862205032,4881534.26786887
3075,550263.985018376,4881615.20549035
3076,545803.422767877,4881687.15004278
3077,524300.994661134,4881696.14311183
3078,522934.048165013,4881956.94211438
3079,525766.864916842,4882109.82428829
3080,559967.506527024,4882163.78270261
3081,559805.631284062,4882118.81735734
3082,531054.789520257,4882370.62329084
3083,527898.222282505,4881444.33717833
3084,554382.810644846,4882379.61635989
3085,555138.228445334,4884681.84203757
3086,555390.03437883,4886201.6707076
3087,555201.179928708,4886993.0607843
3088,555048.297754799,4887451.70730602
3089,553186.73246074,4889583.06467168
3090,552898.95425103,4889834.87060518
3091,550416.867192285,4890302.51019596
3092,549265.754353446,4890985.98344402
3093,548924.017729416,4891210.81017035
3094,547377.209852227,4892586.74973553
3095,546468.90987783,4892982.44477388
3096,546127.1732538,4893441.0912956
3097,545398.734660473,4894250.46751041
3098,544769.219826733,4895023.87144901
3099,541091.054583881,4895527.483316
3100,540515.498164462,4893468.07050276
3101,541037.096169561,4892757.61804754
3102,541091.054583881,4890527.33692229
3103,540695.359545531,4889097.4389428
3104,534112.432998422,4882604.44308622
3105,534121.426067476,4882568.47081001
3106,533213.12609308,4882676.38763865
3107,563906.470772424,4882811.28367445
3108,562791.3302098,4883287.91633429
3109,527043.880722429,4882910.20743404
3110,529148.258880931,4882946.17971026
3111,540119.803126111,4883485.76385346
3112,550713.638471048,4883899.44502992
3113,558069.968956751,4884079.30641099
3114,557917.086782842,4884834.72421147
3115,556208.403662691,4885832.95487641
3116,556055.521488783,4886075.76774085
3117,518140.742359537,4884501.9806565
3118,563151.052971937,4884591.91134703
3119,553888.191846907,4884753.78658999
3120,546504.882154044,4885032.57173065
3121,549031.934558057,4885050.55786876
3122,533357.015197934,4885050.55786876
3123,535092.677525246,4886066.77467179
3124,537754.62596506,4885904.89942883
3125,537394.903202923,4885185.45390456
3126,525506.065914293,4885563.1628048
3127,525263.253049851,4884277.15393016
3128,555785.72941718,4885572.15587386
3129,558429.691718888,4886003.82318842
3130,557926.079851896,4884834.72421147
3131,529409.05788348,4886057.78160274
3132,534912.816144177,4886426.49743393
3133,521809.914533335,4886651.32416027
3134,523176.861029456,4885671.07963344
3135,554679.581923609,4886678.30336743
3136,562971.191590868,4886696.28950553
3137,561802.092613923,4886822.19247228
3138,545290.817831832,4886723.26871269
3139,544607.344583771,4886804.20633417
3140,519588.626477138,4886813.19940323
3141,562125.843099846,4887002.05385335
3142,551810.792895566,4887127.9568201
3143,544949.081207801,4887316.81127022
3144,531027.810313097,4887325.80433927
3145,531369.546937127,4888153.16669219
3146,556406.251181867,4887730.49244668
3147,556082.500695943,4887505.66572034
3148,531405.519213341,4888090.21520882
3149,556082.500695943,4888216.11817556
3150,537538.792307778,4888575.8409377
3151,548231.551412302,4888593.82707581
3152,548915.024660362,4889960.77357193
3153,560264.277805787,4888746.70924972
3154,558933.30358588,4888926.57063078
3155,529489.995504961,4888782.68152593
3156,549832.317703812,4888818.65380214
3157,525065.405530675,4888827.6468712
3158,525110.370875942,4888935.56369984
3159,525649.955019148,4888935.56369984
3160,526558.254993544,4888638.79242107
