watername,location,site,date,year,locationsub,start.lat,start.lon,stop.lat,stop.lon,method,pass,genID,CORRgenID,species,life.stage,spawncond,sex,TL.mm,TL.in,FL.mm,weight.g,weight.lbs,count,lice,notes,survey.notes,collection.type,run,sizecat
slate,upper,slate_upper,8/18/20,2020,NA,43.63305,-110.4026,43.63949,-110.40411,dip net,NA,20TJ0480,20TJ0480,SRC,fry,NA,NA,30,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
slate,upper,slate_upper,8/18/20,2020,NA,43.63305,-110.4026,43.63949,-110.40411,dip net,NA,20TJ0481,20TJ0481,SRC,fry,NA,NA,24,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
slate,upper,slate_upper,8/18/20,2020,NA,43.63305,-110.4026,43.63949,-110.40411,dip net,NA,20TJ0482,20TJ0482,SRC,fry,NA,NA,25,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0483,20TJ0483,SRC,fry,NA,NA,27,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0484,20TJ0484,SRC,fry,NA,NA,23,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0485,20TJ0485,SRC,fry,NA,NA,26,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0486,20TJ0486,SRC,fry,NA,NA,25,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0487,20TJ0487,SRC,fry,NA,NA,24,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0488,20TJ0488,SRC,fry,NA,NA,27,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,0,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0489,20TJ0489,SRC,fry,NA,NA,25,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0490,20TJ0490,SRC,fry,NA,NA,24,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0491,20TJ0491,SRC,fry,NA,NA,24,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,0,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0492,20TJ0492,SRC,fry,NA,NA,25,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0493,20TJ0493,SRC,fry,NA,NA,26,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,0,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0494,20TJ0494,SRC,fry,NA,NA,25,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0495,20TJ0495,SRC,fry,NA,NA,26,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0496,20TJ0496,SRC,fry,NA,NA,24,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,0,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0497,20TJ0497,SRC,fry,NA,NA,25,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0498,20TJ0498,SRC,fry,NA,NA,23,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0499,20TJ0499,SRC,fry,NA,NA,26,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,0,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0500,20TJ0500,SRC,fry,NA,NA,25,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0501,20TJ0501,SRC,fry,NA,NA,26,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0502,20TJ0502,SRC,fry,NA,NA,23,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0503,20TJ0503,SRC,fry,NA,NA,24,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0504,20TJ0504,SRC,fry,NA,NA,25,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0505,20TJ0505,SRC,fry,NA,NA,25,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0506,20TJ0506,SRC,fry,NA,NA,23,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0507,20TJ0507,SRC,fry,NA,NA,24,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0508,20TJ0508,SRC,fry,NA,NA,26,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0509,20TJ0509,SRC,fry,NA,NA,24,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
crystal,lower,crystal_lower,8/18/20,2020,NA,43.611865,-110.429336,43.60101,-110.42034,dip net,NA,20TJ0510,20TJ0510,SRC,fry,NA,NA,26,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,0,NA
crystal,lower,crystal_lower,8/19/20,2020,NA,43.56688,-110.40938,43.55873,-110.40671,dip net,NA,20TJ0511,20TJ0511,SRC,fry,NA,NA,24,NA,NA,NA,NA,1,NA,MS222 (mort),very low densities in this section. Little spawning gravel. Steep and fast,baseline,1,NA
crystal,lower,crystal_lower,8/19/20,2020,NA,43.56688,-110.40938,43.55873,-110.40671,dip net,NA,20TJ0512,20TJ0512,SRC,fry,NA,NA,25,NA,NA,NA,NA,1,NA,MS222 (mort),very low densities in this section. Little spawning gravel. Steep and fast,baseline,1,NA
crystal,lower,crystal_lower,8/19/20,2020,NA,43.56688,-110.40938,43.55873,-110.40671,dip net,NA,20TJ0513,20TJ0513,SRC,fry,NA,NA,24,NA,NA,NA,NA,1,NA,MS222 (mort),very low densities in this section. Little spawning gravel. Steep and fast,baseline,1,NA
crystal,lower,crystal_lower,8/19/20,2020,NA,43.56688,-110.40938,43.55873,-110.40671,dip net,NA,20TJ0514,20TJ0514,SRC,fry,NA,NA,24,NA,NA,NA,NA,1,NA,MS222 (mort),very low densities in this section. Little spawning gravel. Steep and fast,baseline,0,NA
crystal,lower,crystal_lower,8/19/20,2020,NA,43.56688,-110.40938,43.55873,-110.40671,dip net,NA,20TJ0515,20TJ0515,SRC,fry,NA,NA,26,NA,NA,NA,NA,1,NA,MS222 (mort),very low densities in this section. Little spawning gravel. Steep and fast,baseline,0,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0516,20TJ0516,SRC,fry,NA,NA,28,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0517,20TJ0517,SRC,fry,NA,NA,32,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0518,20TJ0518,SRC,fry,NA,NA,25,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0519,20TJ0519,SRC,fry,NA,NA,33,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,0,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0520,20TJ0520,SRC,fry,NA,NA,39,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0521,20TJ0521,SRC,fry,NA,NA,38,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0522,20TJ0522,SRC,fry,NA,NA,38,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0523,20TJ0523,SRC,fry,NA,NA,34,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,0,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0524,20TJ0524,SRC,fry,NA,NA,32,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0525,20TJ0525,SRC,fry,NA,NA,35,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0526,20TJ0526,SRC,fry,NA,NA,32,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0527,20TJ0527,SRC,fry,NA,NA,34,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,0,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0528,20TJ0528,SRC,fry,NA,NA,37,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0529,20TJ0529,SRC,fry,NA,NA,30,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0530,20TJ0530,SRC,fry,NA,NA,34,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0531,20TJ0531,SRC,fry,NA,NA,35,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0532,20TJ0532,SRC,fry,NA,NA,31,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,0,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0533,20TJ0533,SRC,fry,NA,NA,41,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0534,20TJ0534,SRC,fry,NA,NA,37,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0535,20TJ0535,SRC,fry,NA,NA,41,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0536,20TJ0536,SRC,fry,NA,NA,38,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0537,20TJ0537,SRC,fry,NA,NA,35,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0538,20TJ0538,SRC,fry,NA,NA,32,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,0,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0539,20TJ0539,SRC,fry,NA,NA,39,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0540,20TJ0540,SRC,fry,NA,NA,32,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,0,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0541,20TJ0541,SRC,fry,NA,NA,31,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0542,20TJ0542,SRC,fry,NA,NA,31,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0543,20TJ0543,SRC,fry,NA,NA,30,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0544,20TJ0544,SRC,fry,NA,NA,31,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
cottonwood,grosventre,cottonwood_grosventre,8/19/20,2020,NA,43.5553,-110.25748,43.55952,-110.24233,dip net,NA,20TJ0545,20TJ0545,SRC,fry,NA,NA,31,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
fish,grosventre,fish_grosventre,8/19/20,2020,NA,43.55007,-110.2461,43.55393,-110.22216,dip net,NA,20TJ0546,20TJ0546,SRC,fry,NA,NA,33,NA,NA,NA,NA,1,NA,MS222 (mort),very low densities,baseline,1,NA
fish,grosventre,fish_grosventre,8/19/20,2020,NA,43.55007,-110.2461,43.55393,-110.22216,dip net,NA,20TJ0547,20TJ0547,SRC,fry,NA,NA,36,NA,NA,NA,NA,1,NA,MS222 (mort),very low densities,baseline,1,NA
fish,grosventre,fish_grosventre,8/19/20,2020,NA,43.55007,-110.2461,43.55393,-110.22216,dip net,NA,20TJ0548,20TJ0548,SRC,fry,NA,NA,23,NA,NA,NA,NA,1,NA,MS222 (mort),very low densities,baseline,1,NA
fish,grosventre,fish_grosventre,8/19/20,2020,NA,43.55007,-110.2461,43.55393,-110.22216,dip net,NA,20TJ0549,20TJ0549,SRC,fry,NA,NA,45,NA,NA,NA,NA,1,NA,MS222 (mort),very low densities,baseline,1,NA
bacon,NA,bacon_NA,8/19/20,2020,NA,43.554797,-110.217932,43.55225,-110.21464,dip net,NA,20TJ0550,20TJ0550,SRC,fry,NA,NA,22,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
bacon,NA,bacon_NA,8/19/20,2020,NA,43.554797,-110.217932,43.55225,-110.21464,dip net,NA,20TJ0551,20TJ0551,SRC,fry,NA,NA,40,NA,NA,NA,NA,1,NA,MS222 (mort),NA,baseline,1,NA
